Timestamp,Date,Measure,TBILL,MPLcashUSDC,MPLcashUSDC-SPL,MPLcashUSDT,bIBTA,bIB01,TBONDS13,TBONDS01,STBT,USYC,RCOIN,OUSG,USDY,FOBXX,WTSYX,tfBill,FLTTX,WTSTX,WTLGX,WTTSX,TIPSX,WTGXX,USTB,BUIDL,TBV,XTBT,mTBILL,bZPR1
1697068800000,2023-10-12,Total Asset Value (Dollar),,29561295.72,7700017.00,585775.42,3320100.00,48430872.00,7962.97,8328.06,80918229.12,10640316.98,381409.58,174419331.49,30214416.73,312402258.97,1072576.84,8500000.00,,,,,,,,,,,,
1697155200000,2023-10-13,Total Asset Value (Dollar),,29580632.74,7700017.00,585903.87,3326400.00,48444480.00,7978.08,8330.40,80816713.94,5940873.00,381409.58,174534206.03,30214416.73,312538572.69,1072576.84,8500000.00,,,,,,,,,,,,
1697241600000,2023-10-14,Total Asset Value (Dollar),,31582417.71,7700017.00,586180.81,3326400.00,48444480.00,7978.08,8330.40,80816713.94,5940873.00,381409.58,174628341.63,30214416.73,312538572.69,1072576.84,8500000.00,,,,,,,,,,,,
1697328000000,2023-10-15,Total Asset Value (Dollar),,31579786.33,7700017.00,585970.10,3326400.00,48444480.00,7978.08,8330.40,80816713.94,5940873.00,381409.58,174550959.66,30214416.73,312538572.69,1072576.84,8500000.00,,,,,,,,,,,,
1697414400000,2023-10-16,Total Asset Value (Dollar),,31617533.44,7700017.00,586434.14,3320100.00,48444480.00,7962.97,8330.40,80816713.94,5941126.00,381409.58,171759350.71,30224370.05,312617889.68,1072576.84,8500000.00,,,,,,,,,,,,
1697500800000,2023-10-17,Total Asset Value (Dollar),,31620502.42,7700017.00,586317.05,3313800.00,48544272.00,7947.86,8347.56,80816713.94,5941215.17,381409.58,172054363.98,30224370.05,302263528.40,1072673.49,8500000.00,,,,,,,,,,,,
1697587200000,2023-10-18,Total Asset Value (Dollar),11388823.97,31631814.13,7700017.00,586192.13,3332700.00,48512520.00,7993.19,8342.10,80816773.94,5941343.94,381409.58,170499427.50,30224370.05,302420987.52,1072698.90,8500000.00,,,,,,,,,,,,
1697673600000,2023-10-19,Total Asset Value (Dollar),11388823.97,30683394.16,7700017.00,586474.10,3307500.00,48417264.00,7932.75,8325.72,80816773.94,5941477.17,381409.58,170562321.90,30224370.05,302565615.21,1072698.90,8500000.00,,,,,,,,,,,,
1697760000000,2023-10-20,Total Asset Value (Dollar),10888823.97,30614321.52,7700017.00,586219.80,3326400.00,48562416.00,7978.08,8350.68,80816774.94,20794473.00,381409.58,169868671.91,30224370.05,314695958.32,1072698.90,8500000.00,,,,,,,,,,,,
1697846400000,2023-10-21,Total Asset Value (Dollar),10888823.97,30677409.05,7700017.00,586285.19,3326400.00,48562416.00,7978.08,8350.68,80759470.19,20794473.00,381409.58,169944546.70,30224370.05,314695958.32,1072698.90,8500000.00,,,,,,,,,,,,
1697932800000,2023-10-22,Total Asset Value (Dollar),10890538.89,30668147.05,7700017.00,586552.28,3326400.00,48562416.00,7978.08,8350.68,80759470.19,20794473.00,381409.58,169944546.70,30224370.05,314695958.32,1072698.90,8500000.00,,,,,,,,,,,,
1698019200000,2023-10-23,Total Asset Value (Dollar),10890538.89,30660429.98,7700017.00,586843.48,3313800.00,48625920.00,7947.86,8361.60,80759470.19,20303536.82,381409.58,168334974.26,30303207.96,314744710.32,1072698.90,8500000.00,,,,,,,,,,,,
1698105600000,2023-10-24,Total Asset Value (Dollar),10890538.89,30714773.83,7700017.00,586157.97,3313800.00,48507984.00,7947.86,8341.32,80859470.19,20303929.65,381409.58,160478386.37,30303207.96,314744710.39,1072698.90,8500000.00,,,,,,,,,,,,
1698192000000,2023-10-25,Total Asset Value (Dollar),10890538.89,29356102.17,7700018.00,586309.69,3320100.00,48898080.00,7962.97,8408.40,80859470.19,20304324.64,381409.58,160504594.00,30303207.96,314067028.38,1072825.70,8500000.00,,,,,,,,,,,,
1698278400000,2023-10-26,Total Asset Value (Dollar),10890538.89,21410353.25,16700018.00,587699.81,3320100.00,48530664.00,7962.97,8345.22,80859470.19,20304751.07,381409.58,162015981.19,30303207.96,314122166.41,1072825.70,8500000.00,,,,,,,,,,,,
1698364800000,2023-10-27,Total Asset Value (Dollar),10790538.89,20949060.96,16700018.00,80651.25,3332700.00,48544272.00,7993.19,8347.56,90417048.74,22945035.24,381409.58,160568437.03,30303201.46,314257511.04,1072926.90,8500000.00,,,,,,,,,,,,
1698451200000,2023-10-28,Total Asset Value (Dollar),10790538.89,20953965.19,16700018.00,80687.05,3332700.00,48544272.00,7993.19,8347.56,90417048.74,22946484.93,381409.58,160669745.38,30303202.95,314257511.04,1072926.90,8500000.00,,,,,,,,,,,,
1698537600000,2023-10-29,Total Asset Value (Dollar),10790538.89,21002290.64,16700018.00,80730.63,3332700.00,48544272.00,7993.19,8347.56,90417048.74,22946484.93,381409.58,160669745.38,30303202.95,314257511.04,1072926.90,8500000.00,,,,,,,,,,,,
1698624000000,2023-10-30,Total Asset Value (Dollar),10790538.89,20953892.76,16799855.00,80730.19,3326400.00,48712104.00,7978.08,8376.42,90417048.74,39849875.62,381409.58,166621509.20,30315174.69,314354367.73,1072926.90,8500000.00,,,,,,,,,,,,
1698710400000,2023-10-31,Total Asset Value (Dollar),15664484.05,20470100.44,16799855.00,80743.20,3326400.00,48562416.00,7978.08,8350.68,90417048.74,42328458.94,381409.58,166150836.70,30315174.69,314397323.29,1072926.90,8500000.00,,,,,,,,,,,,
1698796800000,2023-11-01,Total Asset Value (Dollar),15664484.05,20468234.37,16799855.00,80777.36,3320100.00,48675816.00,7962.97,8370.18,79417048.74,42329228.13,381409.58,169274314.27,34246522.32,322711337.00,1072926.90,8500000.00,,,,,,,,,,,,
1698883200000,2023-11-02,Total Asset Value (Dollar),15459734.05,20480357.74,16799855.00,50731.11,3332700.00,48639528.00,7993.19,8363.94,79417044.74,42329996.65,381409.58,168948156.40,34246532.32,322717600.20,1093168.80,8500000.00,,,,,,,,,,,,
1698969600000,2023-11-03,Total Asset Value (Dollar),15557133.48,20212823.71,16799855.00,50768.60,3351600.00,48771072.00,8038.52,8386.56,79417044.74,42333141.57,381409.58,168758292.98,34246532.32,322718474.43,1093195.84,8500000.00,,,,,,,,,,,,
1699056000000,2023-11-04,Total Asset Value (Dollar),15557133.48,20215633.24,16799855.00,50765.01,3351600.00,48771072.00,8038.52,8386.56,79417044.74,42333141.57,381409.58,168758292.98,34246532.32,326220355.28,1093195.84,8500000.00,,,,,,,,,,,,
1699142400000,2023-11-05,Total Asset Value (Dollar),15557133.48,20200456.72,16799855.00,50773.19,3351600.00,48771072.00,8038.52,8386.56,79417044.74,42333141.57,381409.58,168758292.98,34246532.32,326220355.28,1093195.84,8500000.00,,,,,,,,,,,,
1699228800000,2023-11-06,Total Asset Value (Dollar),15644522.77,20240647.25,16799855.00,50781.33,3332700.00,48771072.00,7993.19,8386.56,79417044.74,43317991.42,381409.58,168808236.56,34348816.82,326926482.98,1093175.60,8500000.00,,,,,,,,,,,,
1699315200000,2023-11-07,Total Asset Value (Dollar),15445209.92,20139954.56,16799855.00,50783.29,3332700.00,48621384.00,7993.19,8360.82,79517144.74,43318743.43,381409.58,168744539.28,34348816.82,326965363.74,1093175.60,8500000.00,,,,,,1000000.00,,,,,,
1699401600000,2023-11-08,Total Asset Value (Dollar),15445209.92,20133350.74,14793090.90,50727.62,3345300.00,48780144.00,8023.41,8388.12,79516143.84,43319494.00,381409.58,168744539.28,34348816.82,327017903.61,1093175.60,8500000.00,,,,,,1000000.00,,,,,,
1699488000000,2023-11-09,Total Asset Value (Dollar),15932888.96,20245872.11,14793090.90,50788.99,3332700.00,48712104.00,7993.19,8376.42,79516138.84,43320248.51,381409.58,168075579.52,34348816.82,327064621.21,1093175.60,8500000.00,,,,,,1000000.00,,,,,,
1699574400000,2023-11-10,Total Asset Value (Dollar),15932888.96,20222557.10,14793090.90,50783.02,3345300.00,48757464.00,8023.41,8384.22,84191693.84,42951006.74,381409.58,168205345.57,34348816.82,326704367.31,1093175.60,8500000.00,,,,,,1000000.00,,,,,,
1699660800000,2023-11-11,Total Asset Value (Dollar),15932888.96,20236677.77,14793090.90,50.33,3345300.00,48757464.00,8023.41,8384.22,96865289.75,42951006.74,381409.58,168205345.57,34348816.82,326704367.31,1093175.60,8500000.00,,,,,,1000000.00,,,,,,
1699747200000,2023-11-12,Total Asset Value (Dollar),15932888.96,20223710.92,14793090.90,50.29,3345300.00,48757464.00,8023.41,8384.22,96865289.75,42951006.74,381409.58,168205345.57,34348816.82,326704367.31,1093175.60,8500000.00,,,,,,1000000.00,,,,,,
1699833600000,2023-11-13,Total Asset Value (Dollar),15932888.96,20230632.60,14893090.90,50.28,3332700.00,48725712.00,7993.19,8378.76,96865289.75,42953175.67,381409.58,166654359.63,34348816.82,323751090.90,1094633.65,8500000.00,,,,,,1000000.00,,,,,,
1699920000000,2023-11-14,Total Asset Value (Dollar),15835617.06,20216878.45,14792701.90,50.28,3357900.00,48752928.00,8053.63,8383.44,108715291.75,42953900.07,381409.58,166554539.60,34348816.82,323751090.90,1094734.32,8500000.00,,,,,,1000000.00,,,,,,
1700006400000,2023-11-15,Total Asset Value (Dollar),17391658.88,20255454.68,14792701.90,50.31,3332700.00,48680352.00,7993.19,8370.96,108715291.75,42954624.49,381409.58,166554539.60,34348816.82,323849233.43,1094734.32,8500000.00,,,,,,1000000.00,,,,,,
1700092800000,2023-11-16,Total Asset Value (Dollar),18850242.40,17575819.40,14792701.90,50.27,3339000.00,48693960.00,8008.30,8373.30,108715291.75,44860061.21,381409.58,166261200.59,34348816.82,328895823.68,1094734.32,8500000.00,,,,,,1000000.00,,,,,,
1700179200000,2023-11-17,Total Asset Value (Dollar),18957713.01,16553289.94,12782889.03,50.28,3351600.00,48716640.00,8038.52,8377.20,108715291.75,44861657.98,381409.58,166311043.44,34348816.82,328784733.27,1094734.32,8500000.00,,,,,,1000000.00,,,,,,
1700265600000,2023-11-18,Total Asset Value (Dollar),18957713.01,16565961.91,12782889.03,50.31,3351600.00,48716640.00,8038.52,8377.20,108715291.75,44861657.98,381409.58,166311043.44,34348816.82,328784733.27,1094734.32,8500000.00,,,,,,1000000.00,,,,,,
1700352000000,2023-11-19,Total Asset Value (Dollar),18957713.01,16546973.42,12782889.03,50.26,3351600.00,48716640.00,8038.52,8377.20,108715291.75,44861657.98,381409.58,166311043.44,34348816.82,328784733.27,1094734.32,8500000.00,,,,,,1000000.00,,,,,,
1700438400000,2023-11-20,Total Asset Value (Dollar),19054897.01,16556404.65,12782889.03,50.30,3345300.00,48798288.00,8023.41,8391.24,108715291.75,43736492.96,381409.58,166055870.06,34357137.19,328821631.97,1093275.27,8500000.00,,,,,,1000000.00,,,,,,
1700524800000,2023-11-21,Total Asset Value (Dollar),19152072.03,16571108.85,12782989.03,50.31,3364200.00,48893544.00,8068.74,8407.62,108715296.75,43737224.39,381409.58,166155538.41,34357137.19,326830271.58,1093275.27,8500000.00,,,,,,1000325.00,,,,,,
1700611200000,2023-11-22,Total Asset Value (Dollar),19152072.03,16579970.59,12882888.03,50.30,3351600.00,48793752.00,8038.52,8390.46,108815296.75,43737954.42,381409.58,165756909.78,34357137.19,326936967.08,1093174.60,8500000.00,,,,,,1000368.00,,,,,,
1700697600000,2023-11-23,Total Asset Value (Dollar),19054888.04,17229263.01,12882888.03,50.27,3351600.00,48793752.00,8038.52,8390.46,108815297.75,43739414.49,381409.58,165756909.78,34357137.19,326936967.08,1093174.60,8500000.00,,,,,,1000368.00,,,,,,
1700784000000,2023-11-24,Total Asset Value (Dollar),18987283.21,17235314.25,12882888.03,50.32,3345300.00,48916224.00,8023.41,8411.52,108414897.75,43868521.17,381409.58,163734777.81,34357137.19,330594309.48,1093174.60,8500000.00,,,,,,1000293.00,,,,,,
1700870400000,2023-11-25,Total Asset Value (Dollar),18987283.21,17241638.65,12882888.03,50.30,3345300.00,48916224.00,8023.41,8411.52,108544897.75,43868521.17,381409.58,163734777.81,34357137.19,330594309.48,1093174.60,8500000.00,,,,,,1000293.00,,,,,,
1700956800000,2023-11-26,Total Asset Value (Dollar),18987283.21,17226842.35,12882888.03,50.28,3345300.00,48916224.00,8023.41,8411.52,108544897.75,43868521.17,381409.58,163734777.81,34357137.19,330594309.48,1093174.60,8500000.00,,,,,,1000293.00,,,,,,
1701043200000,2023-11-27,Total Asset Value (Dollar),19084374.26,17198353.66,12882888.03,50.31,3364200.00,48925296.00,8068.74,8413.08,108544897.75,44752313.91,381409.58,163734777.81,36934005.50,330652009.65,1093677.52,8500000.00,,,,,,1000193.00,,,,,,
1701129600000,2023-11-28,Total Asset Value (Dollar),19084374.26,17181982.97,12882888.03,50.30,3345300.00,48780144.00,8023.41,8388.12,110544897.75,44488036.10,381409.58,163531920.05,34593770.35,330721174.00,1093677.52,8500000.00,,,,,,1000153.00,,,,,,
1701216000000,2023-11-29,Total Asset Value (Dollar),19957897.77,15432283.29,12882888.03,50.27,3364200.00,48893544.00,8068.74,8407.62,110544897.75,44488791.75,381409.58,163972351.30,34593773.10,329384180.62,1093600.93,8500000.00,,,,,,1000173.00,,,,,,
1701302400000,2023-11-30,Total Asset Value (Dollar),19957897.77,15698668.08,12882888.03,50.25,3351600.00,48920760.00,8038.52,8412.30,105644901.75,44489538.31,381409.58,163972351.30,34593773.10,328097413.69,1093801.61,8500000.00,,,,,,1000174.00,,,,,,
1701388800000,2023-12-01,Total Asset Value (Dollar),19947897.77,15694735.47,12882888.03,50.30,3364200.00,48988800.00,8068.74,8424.00,105644901.75,44493884.55,381409.58,164276388.59,34593773.10,328097413.69,1093801.61,8500000.00,,,,,,1003551.51,,,,,,
1701475200000,2023-12-02,Total Asset Value (Dollar),19947897.77,15901897.62,12882888.03,50.31,3364200.00,48988800.00,8068.74,8424.00,105644901.75,44493884.55,381409.58,164276388.59,34593773.10,328279229.97,1093801.61,8500000.00,,,,,,1003551.51,,,,,,
1701561600000,2023-12-03,Total Asset Value (Dollar),19947897.77,15884533.05,12882888.03,50.27,3364200.00,48988800.00,8068.74,8424.00,105644901.75,44493884.55,381409.58,162216411.63,34593773.10,328279229.97,1093801.61,8500000.00,,,,,,1003551.51,,,,,,
1701648000000,2023-12-04,Total Asset Value (Dollar),20047897.86,15914644.33,12882888.03,50.28,3357900.00,48902616.00,8053.63,8409.18,105514772.70,44594022.84,381409.58,162425274.35,35336809.41,328279226.94,1093826.65,8500000.00,,,,,,1003526.48,,,,,,
1701734400000,2023-12-05,Total Asset Value (Dollar),20047897.86,15907177.84,12787493.03,50.28,3383100.00,48839112.00,8114.07,8398.26,105514772.70,44544797.33,381409.58,151630271.50,35336809.41,328423607.73,1093826.65,8500000.00,,,,,,1003526.48,,,,,,
1701820800000,2023-12-06,Total Asset Value (Dollar),20144855.62,15896513.72,12787493.03,50.25,3364200.00,48839112.00,8068.74,8398.26,105514772.70,44545528.59,381409.58,152624330.42,35336809.41,327207676.67,1093851.67,8500000.00,,,,,,1003526.48,,,,,,
1701907200000,2023-12-07,Total Asset Value (Dollar),22007859.80,15902528.82,12681789.03,50.27,3370500.00,49029624.00,8083.85,8431.02,105514772.70,44546257.07,381409.58,151904168.57,35336809.41,325004899.19,1093849.67,8500000.00,,,,,,1003525.48,,,,,,538500.00
1701993600000,2023-12-08,Total Asset Value (Dollar),22007859.80,15620201.44,12581535.03,50.33,3370500.00,49025088.00,8083.85,8430.24,105514772.70,44550868.25,381409.58,151956123.45,35336809.41,322023609.14,1093829.67,8500000.00,,,,,,1003525.48,,,,,,
1702080000000,2023-12-09,Total Asset Value (Dollar),22007859.80,15624837.45,12581535.03,50.32,3370500.00,49025088.00,8083.85,8430.24,105514772.70,44550868.25,381409.58,150022056.08,35336809.41,322023609.14,1093829.67,8500000.00,,,,,,1003525.48,,,,,,
1702166400000,2023-12-10,Total Asset Value (Dollar),22007859.80,15616151.68,12581535.03,50.28,3370500.00,49025088.00,8083.85,8430.24,105514772.70,44550868.25,381409.58,150022056.08,35336809.41,322023609.14,1093829.67,8500000.00,,,,,,1003525.48,,,,,,
1702252800000,2023-12-11,Total Asset Value (Dollar),22007859.80,15625196.64,12581535.03,50.25,3364200.00,49034160.00,8068.74,8431.80,105514772.70,44553036.96,381409.58,150022056.08,36077661.93,327069250.68,1093804.45,8500000.00,,,,,,1003525.48,,,,,,538650.00
1702339200000,2023-12-12,Total Asset Value (Dollar),22104739.60,15611262.09,12781535.03,50.23,3357900.00,48957048.00,8053.63,8418.54,105951999.04,44547022.56,381409.58,146820257.28,36077661.93,327156592.39,1093804.45,8500000.00,,,,,,1003525.48,,,,,,
1702425600000,2023-12-13,Total Asset Value (Dollar),22201617.35,15376694.24,12781535.03,50.28,3383100.00,49043232.00,8114.07,8433.36,105951999.04,44547744.10,381409.58,146288557.98,36077661.93,327281026.92,1093804.45,8500000.00,,,,,,1003524.48,,,,,,
1702512000000,2023-12-14,Total Asset Value (Dollar),22201617.35,15373773.85,12781535.03,50.29,3402000.00,48920760.00,8159.40,8412.30,106452967.15,44548460.73,381409.58,146327569.37,36077661.93,327377916.10,1093804.45,8500000.00,,,,,,1003559.48,,,,,,
1702598400000,2023-12-15,Total Asset Value (Dollar),22201617.35,15373623.99,12781535.03,50.29,3389400.00,49088592.00,8129.18,8441.16,106350237.12,45394163.83,381409.58,139041957.39,36077661.93,327507484.37,1093804.45,8500000.00,,,,,,5003559.48,,,,,,
1702684800000,2023-12-16,Total Asset Value (Dollar),22201617.35,15198220.20,12781535.03,50.26,3389400.00,49088592.00,8129.18,8441.16,106350237.12,45394163.83,381409.58,139091888.96,36077661.93,327507484.37,1093804.45,8500000.00,,,,,,5003609.48,,,,,,
1702771200000,2023-12-17,Total Asset Value (Dollar),22201617.35,15092207.23,12781535.03,50.24,3389400.00,49088592.00,8129.18,8441.16,106350237.12,45394163.83,381409.58,139091888.96,36077661.93,327507484.37,1093804.45,8500000.00,,,,,,5003609.48,,,,,,
1702857600000,2023-12-18,Total Asset Value (Dollar),22201617.35,15090802.81,12781535.03,50.26,3389400.00,49097664.00,8129.18,8442.72,106350237.12,45298676.33,381409.58,139107419.91,36176364.16,327690322.69,1093801.41,8500000.00,,,,,,5003609.48,,,,,,539200.00
1702944000000,2023-12-19,Total Asset Value (Dollar),22201617.35,15098525.55,12781535.03,50.27,3389400.00,49102200.00,8129.18,8443.50,106350237.12,44337545.53,381409.58,137065361.84,36176364.16,327516833.37,1093801.41,8500000.00,,,,,,5003631.48,,,,,,539200.00
1703030400000,2023-12-20,Total Asset Value (Dollar),22002989.71,15091455.37,12781535.03,50.27,3383100.00,49002408.00,8114.07,8426.34,105555389.02,44338259.14,381409.58,136811108.36,64030466.34,327499379.50,1093801.41,8500000.00,,,,,,5003632.48,,,,,,
1703116800000,2023-12-21,Total Asset Value (Dollar),22970478.23,15327191.76,12781535.03,50.28,3408300.00,49143024.00,8174.51,8450.52,105555389.02,44338957.52,381409.58,134125165.31,64030466.34,327591886.16,1093800.50,8500000.00,,,,,,5003626.71,,,,,,
1703203200000,2023-12-22,Total Asset Value (Dollar),22970478.23,15296648.98,12781535.03,50.31,3383100.00,49192920.00,8114.07,8459.10,105555389.02,44518591.34,381409.58,134161375.53,64030466.34,327777318.27,1093800.50,8500000.00,,,,,,5003626.46,,,,,,540150.00
1703289600000,2023-12-23,Total Asset Value (Dollar),22970478.23,15291032.44,12781535.03,50.29,3383100.00,49192920.00,8114.07,8459.10,105555389.02,44521478.22,381409.58,134245856.23,64030466.34,327777318.27,1093800.50,8500000.00,,,,,,5003626.46,,,,,,
1703376000000,2023-12-24,Total Asset Value (Dollar),22970478.23,15280102.95,12781535.03,50.25,3383100.00,49192920.00,8114.07,8459.10,105555389.02,44521478.22,381409.58,134245856.23,64030466.34,327777318.27,1093800.50,8500000.00,,,,,,5003626.46,,,,,,
1703462400000,2023-12-25,Total Asset Value (Dollar),22970478.23,15302383.11,12781535.03,50.28,3383100.00,49192920.00,8114.07,8459.10,105555389.02,44521478.22,381409.58,134245856.23,64030466.34,327777318.27,1093800.50,8500000.00,,,,,,5003626.46,,,,,,
1703548800000,2023-12-26,Total Asset Value (Dollar),24506244.40,14052613.81,12781535.03,50.29,3408300.00,49124880.00,8174.51,8447.40,105555389.02,44521478.22,381409.58,134245856.23,64244415.73,325561451.50,1093800.50,8500000.00,,,,,,5023627.69,,,,,,540150.00
1703635200000,2023-12-27,Total Asset Value (Dollar),24506244.40,14039246.64,12781535.03,50.28,3402000.00,49097664.00,8159.40,8442.72,100766069.44,44522199.98,381409.58,134418026.20,64244415.73,325467138.92,1093800.50,8500000.00,,,,,,5023627.69,,,,,,
1703721600000,2023-12-28,Total Asset Value (Dollar),24503749.20,14040140.94,12781535.03,50.28,3402000.00,49201992.00,8159.40,8460.66,100766069.44,44522921.75,389762.45,133935746.69,64244415.73,325514315.54,1078800.50,8500000.00,,,,,,5023678.76,,,,,,
1703808000000,2023-12-29,Total Asset Value (Dollar),23992078.11,14075022.55,12781535.03,50.28,3389400.00,49129416.00,8129.18,8448.18,96128191.33,44526663.09,389762.45,133935482.23,64244415.73,325653728.53,1078800.50,8500000.00,,,,,,5023678.76,,,,,,538650.00
1703894400000,2023-12-30,Total Asset Value (Dollar),23992078.11,14064447.43,12781535.03,50.28,3389400.00,49129416.00,8129.18,8448.18,96128191.33,44390310.32,389762.45,134020374.81,64244415.73,325653728.53,1078800.50,8500000.00,,,,,,5023678.76,,,,,,
1703980800000,2023-12-31,Total Asset Value (Dollar),23992078.11,14050562.68,12781535.03,50.25,3389400.00,49129416.00,8129.18,8448.18,96128191.33,44390310.32,389762.45,126850998.07,64244415.73,325653728.53,1078800.50,8500000.00,,,,,,5023678.76,,,,,,
1704067200000,2024-01-01,Total Asset Value (Dollar),23992078.11,14078673.30,12781535.03,50.32,3389400.00,49129416.00,8129.18,8448.18,96128191.33,44390310.32,389762.45,126850998.07,64244415.73,325653728.53,1078800.50,8500000.00,,,,,,5023678.76,,,,,,
1704153600000,2024-01-02,Total Asset Value (Dollar),23932201.11,12076105.32,12781535.03,50.37,3408300.00,49102200.00,8174.51,8443.50,96128191.33,44244066.20,389762.45,122491411.21,64080698.16,324298353.96,1078800.50,8500000.00,,,,,,5037843.59,,,,,,
1704240000000,2024-01-03,Total Asset Value (Dollar),23932201.11,12055783.99,12781535.03,50.32,3389400.00,49111272.00,8129.18,8445.06,96128191.33,44244799.19,389762.45,121648404.07,64080698.16,333909277.51,1078800.50,8500000.00,,,,,,5037843.58,,,,,,538900.00
1704326400000,2024-01-04,Total Asset Value (Dollar),25412865.54,11061149.83,12781535.03,50.31,3383100.00,49065912.00,8114.07,8437.26,96128191.33,44245532.20,389762.45,121514820.50,64080698.16,333192497.42,1078800.50,8500000.00,,,,,,5037833.58,,,,,,
1704412800000,2024-01-05,Total Asset Value (Dollar),25412865.54,11068224.37,11770015.03,50.31,3402000.00,49079520.00,8159.40,8439.60,96128191.33,44398241.38,389762.45,121268707.02,64080698.16,333231643.00,1078800.50,8500000.00,,,,,,5037835.58,,,,,,
1704499200000,2024-01-06,Total Asset Value (Dollar),25412865.54,11070363.41,11770015.03,50.30,3402000.00,49079520.00,8159.40,8439.60,93089489.15,44400384.86,389762.45,121323582.00,64080698.16,333231643.00,1078800.50,8500000.00,,,,,,5037835.58,,,,,,
1704585600000,2024-01-07,Total Asset Value (Dollar),25412865.54,11085435.62,11770015.03,50.36,3402000.00,49079520.00,8159.40,8439.60,93089489.15,44400384.86,389762.45,121323582.00,64080698.16,333231643.00,1078800.50,8500000.00,,,,,,5037835.58,,,,,,
1704672000000,2024-01-08,Total Asset Value (Dollar),25412865.54,11061159.06,11770015.03,50.30,3389400.00,49161168.00,8129.18,8453.64,93089489.15,44400384.86,389762.45,115881254.16,64081788.66,333390565.63,1023800.50,8500000.00,,,,,,5037838.58,,,,,,
1704758400000,2024-01-09,Total Asset Value (Dollar),25412865.54,11059596.32,11770015.03,50.28,3389400.00,49260960.00,8129.18,8470.80,93089489.15,44401099.39,389762.45,115891164.72,64080796.79,333373269.06,1023800.50,8500000.00,,,,,,5037826.56,,,,,,541000.00
1704844800000,2024-01-10,Total Asset Value (Dollar),25412865.54,11172951.28,11770015.03,50.27,3389400.00,49211064.00,8129.18,8462.22,93089489.15,44401813.93,389762.45,114507167.71,63858032.58,336281340.23,1002752.31,8500000.00,,,,,,5038095.73,,,,,,541000.00
1704931200000,2024-01-11,Total Asset Value (Dollar),25412865.54,12011828.61,11770015.03,50.21,3402000.00,49288176.00,8159.40,8475.48,93089489.15,44402528.48,389762.45,114517359.56,63858032.58,336330863.79,1002752.31,8500000.00,,,,,,5038095.73,,,,,,539500.00
1705017600000,2024-01-12,Total Asset Value (Dollar),25312865.54,12045261.59,11770015.03,50.33,3414600.00,49138488.00,8189.62,8449.74,93089489.15,44409686.86,389762.45,114537893.74,63858032.58,336556204.76,1002752.31,8500000.00,,,,,,5038095.73,,,,,,
1705104000000,2024-01-13,Total Asset Value (Dollar),25312865.54,12026598.78,11770015.03,50.31,3414600.00,49138488.00,8189.62,8449.74,93089489.15,44412550.68,389762.45,114610231.60,63858032.58,336556204.76,1002752.31,8500000.00,,,,,,5038095.73,,,,,,
1705190400000,2024-01-14,Total Asset Value (Dollar),25312865.54,12023360.31,11770015.03,50.08,3414600.00,49138488.00,8189.62,8449.74,93089489.15,44412550.68,389762.45,114610231.60,63858032.58,336556204.76,1002752.31,8500000.00,,,,,,5038095.73,,,,,,
1705276800000,2024-01-15,Total Asset Value (Dollar),25014391.41,12029607.99,11770015.03,50.27,3414600.00,49138488.00,8189.62,8449.74,93089489.15,44412550.68,389762.45,114610231.60,63858032.58,336556204.76,1002752.31,8500000.00,,,,,,5038095.73,,,,,,
1705363200000,2024-01-16,Total Asset Value (Dollar),25014391.41,12019173.21,11770015.03,50.27,3414600.00,49152096.00,8189.62,8452.08,93089489.15,44412550.68,389762.45,114421001.09,63870826.29,336488109.82,1002752.31,8500000.00,,,,,,5038101.73,,,,,,
1705449600000,2024-01-17,Total Asset Value (Dollar),25014391.41,12023169.72,11770015.03,50.25,3414600.00,49192920.00,8189.62,8459.10,93089489.15,44413266.68,389762.45,114041751.79,63873779.21,336487902.10,1003756.33,8500000.00,,,,,,5038351.73,,,,,,538100.00
1705536000000,2024-01-18,Total Asset Value (Dollar),25014391.41,11580684.97,11770015.03,50.22,3389400.00,49229208.00,8129.18,8465.34,93628692.85,44413982.68,389762.45,114041485.64,63873354.99,335711658.47,1003806.52,8500000.00,,,,,,5038514.73,,,,,,
1705622400000,2024-01-19,Total Asset Value (Dollar),25011633.52,11577783.37,11770015.03,50.24,3402000.00,49283640.00,8159.40,8474.70,93628692.85,42934122.09,389762.45,116982937.49,64729442.35,335854077.36,1003806.52,8500000.00,,,,,,5038514.73,,,,,,538450.00
1705708800000,2024-01-20,Total Asset Value (Dollar),25011633.52,11570918.47,12020015.03,50.21,3402000.00,49283640.00,8159.40,8474.70,93628702.85,42936194.67,389762.45,117014550.25,64729442.35,335854077.36,1003806.52,8500000.00,,,,,,5038514.73,,,,,,
1705795200000,2024-01-21,Total Asset Value (Dollar),25011633.52,11588296.89,12020015.03,50.23,3402000.00,49283640.00,8159.40,8474.70,93628702.85,42936194.67,389762.45,117014550.25,64650604.43,335854077.36,1003806.52,8500000.00,,,,,,5038514.73,,,,,,
1705881600000,2024-01-22,Total Asset Value (Dollar),24514960.94,11563155.22,12020015.03,50.13,3389400.00,49179312.00,8129.18,8456.76,93628702.85,42936194.67,389762.45,117014550.25,64651095.58,335949677.20,1003806.52,8500000.00,,,,,,5038420.09,,,,,,538650.00
